13.2121 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
23.1417 	EXP 	Sound  started
23.2460 	EXP 	unnamed TextStim: height = 0.06
23.2460 	EXP 	unnamed TextStim: height = 0.06
23.2460 	EXP 	unnamed TextStim: height = 0.06
23.2460 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.2792 	DATA 	Keypress: down
23.3471 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.3487 	EXP 	Sound  reached end of file
23.3487 	EXP 	Sound  started
23.4526 	EXP 	unnamed TextStim: height = 0.06
23.4526 	EXP 	unnamed TextStim: height = 0.06
23.4526 	EXP 	unnamed TextStim: height = 0.06
23.4526 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.5536 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.5989 	DATA 	Keypress: down
23.6551 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.6565 	EXP 	Sound  reached end of file
23.6565 	EXP 	Sound  started
23.7610 	EXP 	unnamed TextStim: height = 0.06
23.7610 	EXP 	unnamed TextStim: height = 0.06
23.7610 	EXP 	unnamed TextStim: height = 0.06
23.7610 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.8622 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.9633 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.0644 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.1655 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.2666 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.3467 	DATA 	Keypress: space
24.3677 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.3843 	WARNING 	Monitor specification not found. Creating a temporary one...
25.4742 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

25.4746 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x173d39cf0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x173d39c90>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x177640670>, multiSample=False, name='window1', numSamples=2, pos=(116, 131), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.4747 	EXP 	window1: backgroundImage = None
25.4747 	EXP 	window1: backgroundFit = 'cover'
25.4820 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([64., 64.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
25.4827 	EXP 	Created slider_shape = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1, name='slider_shape', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1408.,  720.]), units='pix', vertices=ndarray(...), win=Window(...))
25.8614 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
26.2768 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
26.4540 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
27.1234 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
28.5942 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.1424 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.3693 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.5815 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.6081 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Helvetica Bold', granularity=0.1, labelColor=None, labelHeight=36.0, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='slider', opacity=None, ori=0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1280.,   72.]), startValue=None, style=['rating'], styleTweaks=[], ticks=array([1, 2, 3, 4]), units='pix', win=Window(...))
29.7422 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
12.9305 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
13.1448 	WARNING 	keyboard.Keyboard already using '' backend. Can not switch to 'psychotoolbox'
16.9621 	WARNING 	Monitor specification not found. Creating a temporary one...
18.1213 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

18.1218 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x172088040>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x172088100>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x172bb38b0>, multiSample=False, name='window1', numSamples=2, pos=(356, 191), screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.1218 	EXP 	window1: backgroundImage = None
18.1218 	EXP 	window1: backgroundFit = 'cover'
18.1546 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Hello World', units='norm', win=Window(...), wrapWidth=1)
18.1679 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.6)
18.1710 	WARNING 	t of last frame was 49.78ms (=1/20)
21.1836 	WARNING 	t of last frame was 3012.61ms (=1/0)
21.1836 	EXP 	unnamed TextStim: height = 0.06
21.1836 	EXP 	unnamed TextStim: height = 0.06
21.1836 	EXP 	unnamed TextStim: height = 0.06
21.1836 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.2852 	WARNING 	t of last frame was 101.58ms (=1/9)
21.2852 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.3864 	WARNING 	t of last frame was 101.20ms (=1/9)
21.3864 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.4875 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
21.4875 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.5886 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.6897 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.7907 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.8919 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.9934 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.0948 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.1959 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.2974 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.3985 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.4995 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.6006 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.7016 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.8027 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.9037 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.0048 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.1063 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.2078 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.2648 	DATA 	Keypress: left
23.3092 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.4065 	EXP 	Sound  reached end of file
23.4065 	EXP 	Sound  started
23.5115 	EXP 	unnamed TextStim: height = 0.06
23.5115 	EXP 	unnamed TextStim: height = 0.06
23.5115 	EXP 	unnamed TextStim: height = 0.06
23.5115 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.6126 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.7138 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.8148 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.8208 	DATA 	Keypress: left
23.9160 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.9174 	EXP 	Sound  reached end of file
23.9174 	EXP 	Sound  started
24.0220 	EXP 	unnamed TextStim: height = 0.06
24.0220 	EXP 	unnamed TextStim: height = 0.06
24.0220 	EXP 	unnamed TextStim: height = 0.06
24.0220 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.1235 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.1778 	DATA 	Keypress: down
24.2250 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.2264 	EXP 	Sound  reached end of file
24.2264 	EXP 	Sound  started
24.3309 	EXP 	unnamed TextStim: height = 0.06
24.3309 	EXP 	unnamed TextStim: height = 0.06
24.3309 	EXP 	unnamed TextStim: height = 0.06
24.3309 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.3888 	DATA 	Keypress: down
24.4324 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.4339 	EXP 	Sound  reached end of file
24.4339 	EXP 	Sound  started
24.5380 	EXP 	unnamed TextStim: height = 0.06
24.5380 	EXP 	unnamed TextStim: height = 0.06
24.5380 	EXP 	unnamed TextStim: height = 0.06
24.5380 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.5732 	DATA 	Keypress: down
24.6392 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.6404 	EXP 	Sound  reached end of file
24.6405 	EXP 	Sound  started
24.7443 	EXP 	unnamed TextStim: height = 0.06
24.7443 	EXP 	unnamed TextStim: height = 0.06
24.7443 	EXP 	unnamed TextStim: height = 0.06
24.7443 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.7448 	DATA 	Keypress: down
24.7459 	EXP 	Sound  reached end of file
24.7459 	EXP 	Sound  started
24.8497 	EXP 	unnamed TextStim: height = 0.06
24.8497 	EXP 	unnamed TextStim: height = 0.06
24.8497 	EXP 	unnamed TextStim: height = 0.06
24.8497 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.9508 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.0519 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.1529 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.1857 	DATA 	Keypress: down
25.2544 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.2559 	EXP 	Sound  reached end of file
25.2559 	EXP 	Sound  started
25.3601 	EXP 	unnamed TextStim: height = 0.06
25.3601 	EXP 	unnamed TextStim: height = 0.06
25.3601 	EXP 	unnamed TextStim: height = 0.06
25.3601 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.4616 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.5627 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
